epoch,model,class,pseudo_hist,accepted_hist,true_count,pseudo_acc,accepted_true_count,accepted_pseudo_acc
36,fixmatch,6,8063,5564,11502,0.6566684054946966,6677,0.8178822824621836
36,fixmatch,7,8039,6306,11448,0.6609888190076869,7398,0.8396864017301974
36,fixmatch,8,4001,2417,11467,0.3431586291096189,6901,0.34864512389508767
36,fixmatch,9,6208,4038,11467,0.5342286561437167,6597,0.6108837350310747
37,fixmatch,0,23056,16834,11447,0.9753647243819341,10588,0.9934831885153004
37,fixmatch,1,15631,13102,11496,0.9798190675017397,11008,0.9930959302325582
37,fixmatch,2,15355,10079,11465,0.8594853903183602,8921,0.937450958412734
37,fixmatch,3,15964,9510,11504,0.7894645340751043,7556,0.9041821069348862
37,fixmatch,4,11283,8109,11490,0.8012184508268059,8172,0.9192364170337739
37,fixmatch,5,7458,4791,11467,0.5437341937734368,6720,0.6688988095238095
37,fixmatch,6,8318,6038,11420,0.6838879159369528,7048,0.8392451759364359
37,fixmatch,7,7990,6149,11494,0.6550374108230381,7233,0.8357527996681875
37,fixmatch,8,3733,2198,11478,0.32113608642620667,6849,0.3201927288655278
37,fixmatch,9,5900,3815,11427,0.5108952480966132,6530,0.5826952526799387
38,fixmatch,0,22782,16510,11455,0.9714535137494544,10466,0.992547296006115
38,fixmatch,1,15393,12880,11479,0.9810087986758429,10994,0.9943605603056213
38,fixmatch,2,15687,10289,11482,0.8656157463856471,8935,0.9413542249580302
38,fixmatch,3,15667,9284,11440,0.7855769230769231,7385,0.9077860528097494
38,fixmatch,4,11272,7939,11427,0.806073335083574,8056,0.9158391261171798
38,fixmatch,5,7271,4723,11468,0.538454830833624,6706,0.6682075753056964
38,fixmatch,6,8236,5926,11445,0.6768020969855832,6977,0.8345993980220725
38,fixmatch,7,8346,6427,11483,0.6782199773578333,7435,0.8478816408876934
38,fixmatch,8,4008,2350,11501,0.3423180592991914,6749,0.3473107126981775
38,fixmatch,9,6026,3877,11508,0.5173792144595064,6502,0.5947400799753921
39,fixmatch,0,21942,15949,11473,0.9733286847380808,10586,0.9931040997543926
39,fixmatch,1,15563,13147,11476,0.98196235622168,11031,0.9950140513099447
39,fixmatch,2,15125,9954,11552,0.8556094182825484,8915,0.9375210319685923
39,fixmatch,3,15531,9267,11495,0.7886907351022183,7516,0.9068653539116551
39,fixmatch,4,11230,8033,11501,0.8099295713416225,8158,0.9203236087276293
39,fixmatch,5,7909,5132,11445,0.5751856705985147,6826,0.7027541752124231
39,fixmatch,6,8455,6202,11518,0.6904844591074839,7159,0.8505377846067886
39,fixmatch,7,8375,6598,11425,0.6845514223194749,7539,0.858469293009683
39,fixmatch,8,4668,2854,11423,0.4029589424844612,6621,0.4309016764839148
39,fixmatch,9,5890,3801,11380,0.510896309314587,6586,0.5765259641664136
40,fixmatch,0,21894,16184,11460,0.9767888307155322,10658,0.9944642522049165
40,fixmatch,1,15473,13105,11481,0.9814476090932845,11037,0.994382531485005
40,fixmatch,2,14460,9972,11422,0.8673612327088076,9123,0.9402608790967883
40,fixmatch,3,15916,9775,11416,0.8081639803784163,7719,0.9192900634797253
40,fixmatch,4,11224,8253,11453,0.8169038679821881,8326,0.9244535190968052
40,fixmatch,5,7626,5143,11497,0.5666695659737323,6998,0.6953415261503286
40,fixmatch,6,8789,6496,11440,0.7213286713286713,7411,0.8607475374443395
40,fixmatch,7,8545,6802,11451,0.6955724390882893,7775,0.8558199356913183
40,fixmatch,8,4609,2845,11477,0.39566088699137403,6821,0.41533499486878755
40,fixmatch,9,6152,4139,11591,0.5253213700284703,6846,0.6034180543382998
41,fixmatch,0,21901,16307,11513,0.9779379831494832,10812,0.9946355900850906
41,fixmatch,1,15413,13082,11419,0.9822226114370786,10977,0.9954450214083994
41,fixmatch,2,14673,10110,11464,0.8680216329378926,9144,0.9390857392825896
41,fixmatch,3,15983,10022,11481,0.8098597683128648,7926,0.919000757002271
41,fixmatch,4,11320,8307,11499,0.8232020175667449,8399,0.9258245029170139
41,fixmatch,5,7381,4983,11483,0.5547330836889315,6974,0.6765127616862633
41,fixmatch,6,8495,6359,11424,0.7057948179271709,7334,0.8538314698663758
41,fixmatch,7,8676,6986,11474,0.7089070943001569,7966,0.8619131308059251
41,fixmatch,8,4862,3120,11474,0.4151124280983092,6982,0.4448582068175308
41,fixmatch,9,5984,3948,11457,0.5164528236012917,6710,0.5873323397913562
42,fixmatch,0,21779,16339,11429,0.9765508793420247,10677,0.9945677624800974
42,fixmatch,1,14876,12723,11424,0.9811799719887955,10976,0.9949890670553936
42,fixmatch,2,14926,10362,11428,0.8751312565628281,9270,0.9451995685005393
42,fixmatch,3,16099,9973,11485,0.816804527644754,7813,0.9278126199923205
42,fixmatch,4,11212,8295,11535,0.8189856957087126,8484,0.9214992927864215
42,fixmatch,5,7304,4877,11407,0.5519417901288682,6919,0.670906200317965
42,fixmatch,6,8747,6581,11498,0.7189076361106279,7541,0.8608937806656942
42,fixmatch,7,8701,7058,11493,0.7091272948751414,7938,0.8713781809019904
42,fixmatch,8,4407,2682,11517,0.3762264478596857,6887,0.3887033541454915
42,fixmatch,9,6637,4681,11472,0.5709553695955369,7066,0.6614774978771583
43,fixmatch,0,21588,16232,11472,0.9799511854951185,10785,0.9952712100139082
43,fixmatch,1,15095,13026,11507,0.9834014078387069,11113,0.9958607036803744
43,fixmatch,2,14528,9994,11460,0.868411867364747,9169,0.9370705638564729
43,fixmatch,3,15767,9976,11488,0.8119777158774373,7908,0.921219018715225
43,fixmatch,4,11182,8374,11375,0.8287472527472527,8496,0.9270244821092278
43,fixmatch,5,7560,5108,11493,0.5670408074480119,7043,0.687775095839841
43,fixmatch,6,8871,6829,11497,0.7307123597460207,7702,0.8723708127759023
43,fixmatch,7,8592,6948,11517,0.705565685508379,7899,0.8644132168628941
43,fixmatch,8,4800,3077,11460,0.41221640488656197,7016,0.4375712656784493
43,fixmatch,9,6705,4777,11419,0.5803485419038444,7210,0.6608876560332871
44,fixmatch,0,21987,16564,11487,0.978497431879516,10789,0.994346093243118
44,fixmatch,1,15229,13093,11481,0.983799320616671,11111,0.995409954099541
44,fixmatch,2,14394,10274,11489,0.8750108799721473,9396,0.9397616006811409
44,fixmatch,3,15889,10351,11476,0.8139595677936563,8124,0.9194977843426884
44,fixmatch,4,10937,8391,11473,0.8178331735378715,8649,0.9159440397733842
44,fixmatch,5,7573,5249,11457,0.5687352710133543,7199,0.6859286011946104
44,fixmatch,6,9084,7031,11451,0.7456117369662039,7893,0.8730520714557203
44,fixmatch,7,8561,6928,11431,0.704225352112676,7916,0.8575037897928247
44,fixmatch,8,4779,3078,11419,0.41290831071021983,7141,0.43005181347150256
44,fixmatch,9,6255,4221,11524,0.5380076362374175,6962,0.6049985636311405
45,fixmatch,0,21224,16003,11445,0.9769331585845348,10710,0.9942110177404295
45,fixmatch,1,15178,13058,11421,0.9837142106645653,11065,0.9951197469498418
45,fixmatch,2,14765,10370,11512,0.8799513551077137,9386,0.9430002130833156
45,fixmatch,3,15314,9685,11458,0.8040670274044336,7889,0.9184941057168209
45,fixmatch,4,11449,8758,11495,0.8396694214876033,8772,0.9345645234838121
45,fixmatch,5,7787,5407,11450,0.5825327510917031,7218,0.7097533942920476
45,fixmatch,6,8939,6934,11471,0.7402144538401185,7793,0.8789939689464904
45,fixmatch,7,8665,7018,11501,0.710459960003478,7957,0.8666582882996104
45,fixmatch,8,4944,3289,11457,0.42672601902766866,7156,0.45835662381218556
45,fixmatch,9,6423,4398,11478,0.5541906255445199,6974,0.6299110983653571
46,fixmatch,0,21363,16252,11459,0.9800157081769788,10802,0.9958341047954082
46,fixmatch,1,15197,13164,11500,0.9831304347826086,11156,0.9945320903549659
46,fixmatch,2,14356,10252,11417,0.881317333800473,9390,0.9462193823216187
46,fixmatch,3,15803,10155,11528,0.8248612074947953,8118,0.9247351564424735
46,fixmatch,4,11160,8579,11453,0.8351523618265957,8696,0.9310027598896045
46,fixmatch,5,7823,5474,11477,0.5871743486973948,7334,0.7076629397327515
46,fixmatch,6,9043,7051,11462,0.7492584191240621,7896,0.8817122593718338
46,fixmatch,7,8704,7158,11480,0.7180313588850175,8061,0.8734648306661704
46,fixmatch,8,4940,3294,11478,0.42472556194458966,7286,0.45127642053252814
46,fixmatch,9,6299,4379,11434,0.5467028161623229,7019,0.6231656931186779
47,fixmatch,0,21379,16394,11496,0.9803409881697982,10887,0.9945806925691192
47,fixmatch,1,15415,13283,11496,0.9839074460681977,11137,0.9962287869264613
47,fixmatch,2,14547,10560,11493,0.8846254241712347,9558,0.944967566436493
47,fixmatch,3,15194,10097,11406,0.8173768192179555,8159,0.9195979899497487
47,fixmatch,4,10951,8497,11455,0.8307289393278044,8732,0.9251030691708658
47,fixmatch,5,7835,5491,11460,0.5893542757417103,7421,0.6993666621749091
47,fixmatch,6,9307,7419,11427,0.7727312505469502,8184,0.8912512218963832
47,fixmatch,7,8689,7277,11424,0.7203256302521008,8211,0.8710266715381805
47,fixmatch,8,4957,3337,11473,0.4263052383857753,7377,0.4512674528941304
47,fixmatch,9,6414,4463,11558,0.5498356116975255,7152,0.6236017897091722
48,fixmatch,0,21427,16516,11464,0.9816817864619679,10870,0.9948482060717572
48,fixmatch,1,15256,13216,11440,0.9858391608391608,11087,0.9958509966627582
48,fixmatch,2,14227,10448,11482,0.8844278000348371,9582,0.946044667084116
48,fixmatch,3,16026,10619,11500,0.8336521739130435,8370,0.9305854241338112
48,fixmatch,4,10854,8533,11431,0.834485171900971,8750,0.9285714285714286
48,fixmatch,5,7807,5515,11508,0.586548488008342,7439,0.698346551955908
48,fixmatch,6,9201,7293,11532,0.763180714533472,8160,0.8822303921568627
48,fixmatch,7,8719,7353,11474,0.7201499041310789,8369,0.8631855657784682
48,fixmatch,8,4860,3279,11451,0.41926469303990915,7437,0.4391555734839317
48,fixmatch,9,6311,4402,11406,0.5502367175170962,7110,0.6188466947960619
49,fixmatch,0,21320,16618,11447,0.9792085262514196,10888,0.9952240999265246
49,fixmatch,1,15104,13190,11503,0.9857428496913848,11186,0.9949937421777222
49,fixmatch,2,13807,10277,11508,0.8848627042057698,9595,0.9499739447628973
49,fixmatch,3,16095,10733,11423,0.839534272958067,8421,0.9357558484740529
49,fixmatch,4,11090,8803,11505,0.8467622772707518,8941,0.935130298624315
49,fixmatch,5,7762,5550,11424,0.5919117647058824,7545,0.6991385023194169
49,fixmatch,6,9318,7452,11439,0.7760293731969578,8251,0.8920130893225063
49,fixmatch,7,8845,7485,11495,0.726750761200522,8379,0.8761188686000716
49,fixmatch,8,4934,3430,11502,0.4221874456616241,7661,0.44680851063829785
49,fixmatch,9,6413,4511,11442,0.5566334556895648,7182,0.6272626009468115
50,fixmatch,0,21431,16783,11482,0.9823201532834,10924,0.9955144635664591
50,fixmatch,1,14877,13016,11459,0.9860371760188498,11098,0.9956748963777258
50,fixmatch,2,13797,10311,11393,0.8866848064601071,9607,0.9459768918496929
50,fixmatch,3,16016,10856,11517,0.8380654684379613,8519,0.9340298157060688
50,fixmatch,4,11176,8909,11414,0.8551778517609953,9051,0.9355872279306154
50,fixmatch,5,7763,5568,11534,0.5886942951274493,7595,0.6975641869651086
50,fixmatch,6,9284,7458,11475,0.7745533769063181,8269,0.8920062885475873
50,fixmatch,7,8720,7434,11432,0.7260321903428971,8394,0.870264474624732
50,fixmatch,8,5113,3573,11444,0.44049283467319117,7789,0.4573115932725639
50,fixmatch,9,6511,4675,11538,0.5608424336973479,7337,0.637045113806733
