epoch,model,class,pseudo_hist,accepted_hist,true_count,pseudo_acc,accepted_true_count,accepted_pseudo_acc
2,minor,2,5224,7,11531,0.20718064348278553,440,0.011363636363636364
2,minor,3,5195,2,11419,0.15553025658989403,474,0.002109704641350211
2,minor,4,10503,123,11506,0.3740657048496437,669,0.14349775784753363
2,minor,5,16357,880,11412,0.5453908166841921,824,0.7269417475728155
2,minor,6,16955,3459,11472,0.7016213389121339,2858,0.9713086074177747
2,minor,7,14322,3180,11527,0.5916543766808363,2743,0.935107546481954
2,minor,8,13768,4538,11432,0.6394331700489853,4000,0.89925
2,minor,9,12463,4173,11419,0.600840704089675,3740,0.8542780748663101
3,major,0,30166,6372,11459,0.8745091194694127,4571,0.9792168015751477
3,major,1,20593,9816,11500,0.8949565217391304,7339,0.9942771494754054
3,major,2,20747,1521,11407,0.5579030419917594,1329,0.7509405568096313
3,major,3,17638,1118,11487,0.4954296160877514,816,0.7169117647058824
3,major,4,9609,670,11431,0.34922578951972705,908,0.4966960352422907
3,major,5,4504,279,11489,0.20880842545043085,649,0.3405238828967643
3,major,6,6097,1478,11444,0.36586857742048234,1584,0.8150252525252525
3,major,7,3925,686,11464,0.2652651779483601,902,0.7095343680709535
3,major,8,700,67,11520,0.04583333333333333,1603,0.037429819089207735
3,major,9,709,61,11487,0.054496387220336034,2367,0.025348542458808618
3,minor,0,7340,1693,11459,0.4275242167728423,3145,0.4524642289348172
3,minor,1,12309,6052,11500,0.7125217391304348,6049,0.8325343031906101
3,minor,2,4522,192,11407,0.2088191461383361,1754,0.09064994298745724
3,minor,3,5239,136,11487,0.1882998171846435,2001,0.041979010494752625
3,minor,4,12225,1943,11431,0.45630303560493396,2735,0.4848263254113345
3,minor,5,17903,4464,11489,0.6160675428670903,3396,0.8156654888103652
3,minor,6,17714,8220,11444,0.7490387976232087,6139,0.9602541130477277
3,minor,7,14044,6447,11464,0.6177599441730635,5455,0.8652612282309807
3,minor,8,12586,7527,11520,0.6513020833333333,6546,0.8683165291781241
3,minor,9,10806,6741,11487,0.5924088099590842,6195,0.8119451170298628
4,major,0,27786,5878,11440,0.8909090909090909,4865,0.9521068859198356
4,major,1,18513,9226,11470,0.9192676547515257,7751,0.9918720165139981
4,major,2,19235,6561,11485,0.6133217239878102,4498,0.8521565140062249
4,major,3,16611,4131,11469,0.522800592902607,3098,0.683989670755326
4,major,4,11231,3816,11457,0.4595443833464258,3646,0.6675809105869446
4,major,5,6076,1816,11428,0.3171158557927896,2967,0.4661274014155713
4,major,6,6144,2962,11487,0.4186471663619744,3936,0.6646341463414634
4,major,7,4803,2259,11452,0.34963325183374083,3419,0.6156770985668324
4,major,8,1763,687,11470,0.13740191804707932,1659,0.3924050632911392
4,major,9,2526,1092,11530,0.20225498699045968,2589,0.4078794901506373
4,minor,0,5991,2693,11440,0.39090909090909093,5360,0.43451492537313435
4,minor,1,10818,6320,11470,0.7068875326939843,7268,0.7589433131535498
4,minor,2,5112,1288,11485,0.2597300827165869,4338,0.23605348086675887
4,minor,3,5399,871,11469,0.20978289301595607,4644,0.11757105943152454
4,minor,4,13445,5847,11457,0.5243082831456751,6137,0.6043669545380479
4,minor,5,17949,9644,11428,0.6434196709835491,6612,0.7906836055656382
4,minor,6,16849,11556,11487,0.7693044310960215,8297,0.9165963601301675
4,minor,7,13318,9009,11452,0.6340377226685295,7678,0.7921333680646001
4,minor,8,13136,9951,11470,0.6989537925021796,8208,0.8528265107212476
4,minor,9,12671,9724,11530,0.6970511708586297,8361,0.844994617868676
5,major,0,26152,5551,11500,0.9062608695652173,5036,0.9213661636219221
5,major,1,17175,8737,11433,0.935450013119916,7936,0.985383064516129
5,major,2,18380,10488,11457,0.6527014052544297,6813,0.8411859680023485
5,major,3,17009,9748,11492,0.5755308040375914,6329,0.7336072049296888
5,major,4,11352,6782,11450,0.5066375545851528,6295,0.6727561556791104
5,major,5,6726,3980,11508,0.37017726798748696,6458,0.4591204707339734
5,major,6,5955,4098,11453,0.4279228149829739,6277,0.5770272423132069
5,major,7,5524,4025,11482,0.40611391743598674,6250,0.58512
5,major,8,2626,1930,11491,0.2132103385258028,2807,0.6597791236195226
5,major,9,3789,2759,11422,0.3085274032568727,3897,0.6818065178342314
5,minor,0,4449,2769,11500,0.3239130434782609,7171,0.34527959838237343
5,minor,1,9098,6309,11433,0.6830228286538966,8330,0.7015606242496999
5,minor,2,5559,2931,11457,0.30479183032207385,6952,0.3213463751438435
5,minor,3,7124,3455,11492,0.29229028889662373,7317,0.27142271422714226
5,minor,4,13723,9201,11450,0.5682096069868996,8514,0.63107822410148
5,minor,5,17646,13220,11508,0.6820472714633299,8825,0.7757507082152975
5,minor,6,16162,13205,11453,0.781454640705492,9580,0.8668058455114822
5,minor,7,12128,9852,11482,0.6266329907681588,9303,0.7109534558744491
5,minor,8,13832,11665,11491,0.7421460273257332,9559,0.8293754576838581
5,minor,9,14967,12822,11422,0.8068639467693924,9878,0.8818586758453129
6,major,0,24648,5218,11428,0.9148582429121456,5006,0.9097083499800239
6,major,1,16848,8224,11458,0.9474602897538837,7741,0.9833354863712699
6,major,2,17410,11503,11459,0.6906361811676411,7856,0.8338849287169042
6,major,3,16595,12046,11431,0.6148193508879363,7875,0.7456507936507937
6,major,4,11961,8857,11473,0.5740434062581714,7702,0.7226694365099974
6,major,5,6859,5257,11478,0.3994598362083987,8138,0.47591545834357335
6,major,6,6755,5511,11501,0.48691418137553255,7768,0.618692070030896
6,major,7,5739,4846,11500,0.43443478260869567,7690,0.5703511053315995
6,major,8,3339,2988,11457,0.27721043903290565,3755,0.7661784287616511
6,major,9,4534,3964,11503,0.3757280709380162,4883,0.7880401392586525
6,minor,0,5295,3404,11428,0.3924571228561428,7826,0.38921543572706363
6,minor,1,10106,6040,11458,0.7648804328853203,7860,0.7323155216284988
6,minor,2,7346,5230,11459,0.3859848154289205,8570,0.4201866977829638
6,minor,3,8800,6234,11431,0.3750328055288251,8991,0.3840507173840507
6,minor,4,14250,11576,11473,0.6342717684999564,9876,0.6794248683677603
6,minor,5,15564,13340,11478,0.6642272172852414,9953,0.7197829800060284
6,minor,6,14612,13168,11501,0.7734979566994175,10237,0.833935723356452
6,minor,7,11772,10372,11500,0.6569565217391304,10231,0.7075554686736389
6,minor,8,13233,12015,11457,0.7714061272584446,10030,0.8471585244267198
6,minor,9,13710,12597,11503,0.8223941580457272,10402,0.8874254950970967
7,major,0,23356,4987,11461,0.9240031410871652,4935,0.9118541033434651
7,major,1,16543,7869,11530,0.9556808326105811,7515,0.9842980705256155
7,major,2,16948,11432,11475,0.7218300653594771,8175,0.8508868501529052
7,major,3,16604,12985,11504,0.6555980528511822,8596,0.7748953001395998
7,major,4,11478,9140,11521,0.6036802360906172,8208,0.7485380116959064
7,major,5,7308,5982,11458,0.44449293070343865,8752,0.515882084095064
7,major,6,7211,6213,11432,0.5356018194541637,8312,0.66109239653513
7,major,7,6143,5393,11418,0.47355053424417587,8117,0.6045336947147961
7,major,8,4249,3875,11450,0.3554585152838428,4485,0.8376811594202899
7,major,9,4848,4371,11439,0.4070285864148964,5152,0.8251164596273292
7,minor,0,5557,3426,11461,0.41575778727859697,7899,0.3987846562856058
7,minor,1,9955,5923,11530,0.7718126626192541,7824,0.7313394683026585
7,minor,2,7626,5568,11475,0.42135076252723314,8805,0.4561044860874503
7,minor,3,10332,7740,11504,0.452538247566064,9268,0.47108329736728527
7,minor,4,14470,12064,11521,0.6696467320545092,10106,0.7118543439540866
7,minor,5,14312,12429,11458,0.658753709198813,10024,0.7093974461292897
7,minor,6,13924,12657,11432,0.7707312806158153,10331,0.824315167941148
7,minor,7,11282,10158,11418,0.6604484147836749,10233,0.7103488712987394
7,minor,8,13564,12409,11450,0.7968558951965066,10210,0.8646425073457394
7,minor,9,13666,12755,11439,0.8447416732231838,10429,0.9046888484034903
8,major,0,22708,4868,11486,0.9323524290440536,4855,0.9211122554067971
8,major,1,15905,7679,11439,0.9523559751726549,7447,0.981334765677454
8,major,2,16853,11352,11565,0.7488110678772157,8500,0.8595294117647059
8,major,3,16116,13132,11435,0.6677743769129865,8862,0.7786052809749492
8,major,4,11697,9845,11421,0.6461780929866037,8552,0.7846117867165575
8,major,5,7774,6593,11458,0.47565020073311226,9152,0.5439248251748252
8,major,6,7213,6275,11529,0.546448087431694,8496,0.6658427495291902
8,major,7,6408,5719,11459,0.49786194257788635,8439,0.6235335940277285
8,major,8,4661,4354,11450,0.3925764192139738,4899,0.865278628291488
8,major,9,5353,4991,11446,0.4543945483138214,5606,0.8704958972529433
8,minor,0,6399,3497,11486,0.4818039352254919,7511,0.4344295033950206
8,minor,1,9806,5686,11439,0.7821487892298278,7536,0.7363322717622081
8,minor,2,8890,6818,11565,0.49433635970600953,9197,0.532564966837012
8,minor,3,11321,9049,11435,0.5189331001311762,9570,0.5438871473354232
8,minor,4,14150,12189,11421,0.7002013834165134,10231,0.7415697390284429
8,minor,5,13486,11957,11458,0.6577064060045383,10301,0.6993495777109019
8,minor,6,13209,12232,11529,0.774221528319889,10496,0.8229801829268293
8,minor,7,11122,10177,11459,0.6774587660354306,10397,0.7229008367798403
8,minor,8,13080,12080,11450,0.8225327510917031,10364,0.8813199536858356
8,minor,9,13225,12466,11446,0.8573300716407478,10548,0.9142017444065226
9,major,0,22479,4797,11474,0.9385567369705421,4760,0.9296218487394958
9,major,1,15756,7579,11442,0.9593602517042475,7387,0.9834844997969405
9,major,2,16324,11199,11450,0.7557205240174673,8559,0.8592125248276667
9,major,3,15891,13234,11467,0.6808232318827941,8985,0.7956594323873122
9,major,4,11276,9712,11538,0.656266250650026,8963,0.7855628695749192
9,major,5,7849,6792,11490,0.5001740644038294,9268,0.5713206732844195
9,major,6,7779,6971,11385,0.5891084760649978,8762,0.7082857795023967
9,major,7,6650,5958,11477,0.5220876535680056,8507,0.6501704478664629
9,major,8,5088,4785,11518,0.4287202639347109,5301,0.8843614412375024
9,major,9,5596,5212,11447,0.4743600943478641,5747,0.8886375500261006
9,minor,0,6474,3461,11474,0.4880599616524316,7597,0.4256943530340924
9,minor,1,10068,5677,11442,0.8091242789722076,7330,0.7598908594815825
9,minor,2,8889,6927,11450,0.5150218340611353,9198,0.5539247662535334
9,minor,3,11658,9554,11467,0.5413796110578181,9817,0.5685036161760212
9,minor,4,13708,11942,11538,0.7104350840700294,10371,0.7503615851894706
9,minor,5,13028,11756,11490,0.6651000870322019,10435,0.7044561571633924
9,minor,6,13411,12417,11385,0.7851559068950373,10461,0.8309913010228468
9,minor,7,11048,10170,11477,0.6857192646161889,10449,0.7313618528088812
9,minor,8,13464,12544,11518,0.83226254558083,10495,0.8894711767508338
9,minor,9,12940,12271,11447,0.8615357735651262,10566,0.9185122089721749
10,major,0,21532,4598,11474,0.9367265121143454,4660,0.9208154506437768
10,major,1,15502,7297,11519,0.9621494921434153,7197,0.9822148117271086
10,major,2,16108,10992,11402,0.7696895281529557,8622,0.8688239387613083
10,major,3,15844,13432,11514,0.6946326211568525,9228,0.8029908972691807
10,major,4,11351,9973,11420,0.686077057793345,9053,0.8102286534850326
10,major,5,7847,6977,11440,0.5124125874125874,9500,0.5817894736842105
10,major,6,8040,7368,11498,0.6097582188206645,9049,0.7285887943419163
10,major,7,7072,6477,11498,0.5546181944686033,8843,0.677258848806966
10,major,8,5292,5008,11403,0.4507585723055336,5466,0.8951701427003294
10,major,9,6100,5768,11520,0.5151041666666667,6272,0.9024234693877551
10,minor,0,7070,3426,11474,0.5433153215966533,7025,0.4637722419928826
10,minor,1,10377,5544,11519,0.8248111815261742,7089,0.7692199181831005
10,minor,2,9593,7282,11402,0.56139273811612,9164,0.5951549541684854
10,minor,3,12275,10266,11514,0.5783394128886573,10021,0.6104181219439178
10,minor,4,13442,12090,11420,0.7437828371278459,10404,0.7868127643214149
10,minor,5,12558,11421,11440,0.6604020979020979,10423,0.6999904058332533
10,minor,6,12801,11906,11498,0.782918768481475,10588,0.8264072534945222
10,minor,7,11041,10274,11498,0.709340754913898,10608,0.7507541478129713
10,minor,8,12503,11706,11403,0.8412698412698413,10382,0.9026199190907339
10,minor,9,13028,12422,11520,0.8727430555555555,10633,0.9308755760368663
11,major,0,21242,4555,11408,0.9360098176718092,4643,0.9198793883265131
11,major,1,15457,7214,11494,0.9625021750478511,7143,0.9809603807923841
11,major,2,15526,10848,11496,0.7813152400835073,8784,0.8734061930783242
11,major,3,16258,13935,11486,0.7196587149573394,9460,0.8167019027484144
11,major,4,11298,10143,11407,0.7011484176382923,9227,0.8223691340630758
11,major,5,7860,7142,11483,0.5212923452059567,9683,0.5868016110709491
11,major,6,8183,7562,11536,0.6263869625520111,9272,0.7395383951682485
11,major,7,7135,6655,11421,0.5749058751422818,8976,0.6947415329768271
11,major,8,5667,5401,11494,0.47650948320863057,5826,0.9025060075523516
11,major,9,6062,5788,11463,0.5146994678530925,6229,0.9104190078664313
11,minor,0,7274,3370,11408,0.5666199158485273,6793,0.4766671573678787
11,minor,1,10438,5463,11494,0.8380894379676352,6922,0.7812770875469518
11,minor,2,10402,7694,11496,0.6177800974251914,9257,0.6442692016852112
11,minor,3,12281,10271,11486,0.6011666376458297,9976,0.6324178027265437
11,minor,4,13409,12194,11407,0.7707547996844043,10458,0.8114362210747753
11,minor,5,12022,11009,11483,0.6653313594008534,10432,0.7064800613496932
11,minor,6,12509,11775,11536,0.7968099861303745,10674,0.8420460933108488
11,minor,7,10711,10080,11421,0.7248927414412047,10504,0.7713252094440213
11,minor,8,13125,12371,11494,0.8600139203062467,10604,0.9138061109015466
11,minor,9,12517,12004,11463,0.8728954025996685,10611,0.9309207426255772
12,major,0,21293,4553,11469,0.9457668497689423,4628,0.932800345721694
12,major,1,15287,7217,11410,0.9630148992112182,7168,0.9806082589285714
12,major,2,15230,10765,11425,0.7827571115973742,8798,0.8766765173903159
12,major,3,16206,13929,11406,0.7201472908995266,9406,0.8145864341909419
12,major,4,11220,10178,11483,0.7145345293041888,9448,0.8293818797629128
12,major,5,7964,7329,11535,0.5331599479843954,9808,0.600326264274062
12,major,6,8447,7831,11435,0.6441626585045912,9307,0.7537337487912324
12,major,7,7239,6807,11568,0.5776279391424619,9178,0.6975375898888647
12,major,8,5660,5435,11460,0.4830715532286213,5886,0.9075773020727149
12,major,9,6142,5877,11497,0.5216143341741324,6294,0.917222751827137
12,minor,0,7608,3363,11469,0.5892405615136455,6623,0.49056318888721123
12,minor,1,10613,5448,11410,0.8553900087642419,6726,0.8028545941123997
12,minor,2,10527,7785,11425,0.642363238512035,9165,0.666557555919258
12,minor,3,12907,10887,11406,0.6375591793792741,9994,0.6661997198318992
12,minor,4,13190,12128,11483,0.7774971697291648,10650,0.8139906103286385
12,minor,5,11566,10735,11535,0.6607715648027742,10545,0.703461356092935
12,minor,6,12320,11654,11435,0.7982509838216003,10623,0.8418525840158148
12,minor,7,10840,10229,11568,0.7281293222683264,10696,0.7700074794315632
12,minor,8,12810,12172,11460,0.8699825479930192,10616,0.9236058779201206
12,minor,9,12307,11821,11497,0.8715317039227625,10584,0.9351851851851852
13,major,0,20603,4423,11491,0.9443042380993821,4517,0.9307062209431038
13,major,1,15149,7032,11486,0.9634337454292182,7012,0.9804620650313748
13,major,2,15394,10699,11526,0.788738504251258,8883,0.8749296408870877
13,major,3,16038,13991,11476,0.725775531544092,9566,0.8189420865565544
13,major,4,11236,10403,11539,0.7228529335297686,9627,0.8379557494546588
13,major,5,8097,7514,11401,0.5448644855714411,9855,0.6069000507356672
13,major,6,8399,7866,11456,0.6467353351955307,9347,0.7598159837380978
13,major,7,7341,6939,11377,0.5951481058275468,9224,0.7060928013876843
13,major,8,6057,5839,11485,0.5151066608619939,6279,0.9144768275203058
13,major,9,6374,6125,11451,0.5419614007510261,6521,0.9214844349026223
13,minor,0,8043,3316,11491,0.6170046123052824,6306,0.5071360608943863
13,minor,1,10594,5386,11486,0.857826919728365,6657,0.8021631365479945
13,minor,2,10983,7903,11526,0.6638903348950199,9214,0.681571521597569
13,minor,3,12668,10848,11476,0.6321889159986058,10107,0.6638963094884733
13,minor,4,12806,11812,11539,0.7781436866279574,10587,0.8229904599981109
13,minor,5,11623,10790,11401,0.6703797912463819,10471,0.7073822939547321
13,minor,6,12493,11835,11456,0.8081354748603352,10591,0.8548767821735436
13,minor,7,10656,10044,11377,0.7340247868506636,10508,0.7782641796726304
13,minor,8,12636,11984,11485,0.8673051806704397,10617,0.9235188848073844
13,minor,9,12186,11752,11451,0.8792245218758187,10612,0.9379004900113079
14,major,0,20082,4334,11454,0.9462196612537105,4464,0.9341397849462365
14,major,1,15167,6890,11478,0.9668931869663705,6853,0.979862833795418
14,major,2,15361,10503,11396,0.8087048087048087,8789,0.8900898850836273
14,major,3,15732,13793,11465,0.7382468382032272,9546,0.8315524827152734
14,major,4,11099,10336,11514,0.7387528226506861,9734,0.8471337579617835
14,major,5,8109,7536,11439,0.5550310341813095,9798,0.6228822208614003
14,major,6,8408,7938,11445,0.6594145915246833,9435,0.7695813460519343
14,major,7,7718,7337,11535,0.6193324664065887,9358,0.7373370378285958
14,major,8,6292,6081,11459,0.5353870320272275,6379,0.9340021947013638
14,major,9,6720,6502,11503,0.5727201599582717,6894,0.9283434870902234
14,minor,0,8179,3331,11454,0.6365461847389559,6133,0.52877873797489
14,minor,1,10594,5406,11478,0.8585119358773305,6691,0.8012255268270811
14,minor,2,10873,7906,11396,0.6861179361179361,9151,0.7081193312206316
14,minor,3,12525,10741,11465,0.6469254252071522,10136,0.6803472770323599
14,minor,4,12481,11613,11514,0.7869550112906027,10683,0.8282317701020313
14,minor,5,11967,11187,11439,0.6862487979718507,10560,0.7267045454545454
14,minor,6,12143,11545,11445,0.8083879423328965,10637,0.8526840274513491
14,minor,7,11048,10405,11535,0.7519722583441699,10700,0.7935514018691588
14,minor,8,12622,12031,11459,0.87878523431364,10652,0.9320315433721367
14,minor,9,12256,11818,11503,0.8804659654003304,10640,0.9399436090225564
15,major,0,20240,4344,11534,0.9495404889890757,4463,0.9370378669056688
15,major,1,15030,6913,11459,0.9657910812461821,6892,0.9833139872315728
15,major,2,14679,10486,11531,0.8014916312548781,9034,0.8821120212530441
15,major,3,16074,14119,11539,0.7474651182944796,9786,0.831289597384018
15,major,4,11259,10570,11406,0.7468876030159565,9813,0.846326301844492
15,major,5,8198,7653,11539,0.5562873732559147,9991,0.6217595836252627
15,major,6,8458,8001,11422,0.6687095079670811,9565,0.767276529012023
15,major,7,7986,7593,11420,0.6419439579684764,9453,0.7502380196762932
15,major,8,6439,6225,11453,0.550947350039291,6563,0.9338717050129514
15,major,9,6325,6099,11385,0.5454545454545454,6443,0.9331056961042993
15,minor,0,8558,3327,11534,0.6608288538234784,5967,0.5449974861739567
15,minor,1,10931,5405,11459,0.8799197137621084,6462,0.8317858248220366
15,minor,2,11265,7998,11531,0.7130344289307086,9134,0.7326472520253996
15,minor,3,13584,11511,11539,0.6931276540428113,10187,0.7207224894473349
15,minor,4,12486,11692,11406,0.8045765386638611,10554,0.8477354557513739
15,minor,5,11346,10654,11539,0.6770950688967848,10580,0.7194706994328922
15,minor,6,11669,11139,11422,0.8094904570127823,10532,0.8619445499430307
15,minor,7,10651,10117,11420,0.7555166374781086,10587,0.8008878813639368
15,minor,8,12403,11885,11453,0.8863179952850782,10659,0.9378928604934796
15,minor,9,11795,11404,11385,0.8776460254721125,10470,0.9434574976122254
16,major,0,20193,4318,11455,0.9490178961152336,4451,0.9337227589305774
16,major,1,14785,6872,11461,0.9668440799232179,6904,0.9811703360370799
16,major,2,14983,10499,11460,0.8115183246073299,8970,0.8915273132664437
16,major,3,15692,13895,11448,0.7499126484975541,9681,0.8414419997934097
16,major,4,11366,10730,11533,0.7538368160929506,9867,0.8593290767203811
16,major,5,8328,7775,11424,0.5725665266106442,9949,0.6351392099708514
16,major,6,8571,8164,11511,0.676396490313613,9640,0.7810165975103734
16,major,7,7734,7337,11477,0.6257732857018384,9449,0.7325642925177267
16,major,8,6346,6146,11454,0.5426052034223852,6518,0.9268180423442773
16,major,9,6690,6514,11465,0.573310074138683,6821,0.9406245418560328
16,minor,0,8761,3286,11455,0.6771715408118726,5737,0.5593515774795189
16,minor,1,10925,5346,11461,0.8838670273100079,6380,0.8344827586206897
16,minor,2,11197,7922,11460,0.7115183246073299,9043,0.7305097865752516
16,minor,3,13025,11231,11448,0.6740041928721174,10169,0.7033139935096863
16,minor,4,12524,11811,11533,0.8057747333737969,10696,0.850317875841436
16,minor,5,11241,10541,11424,0.6750700280112045,10548,0.7139742131209708
16,minor,6,12219,11665,11511,0.8206932499348449,10728,0.866331096196868
16,minor,7,10804,10259,11477,0.757253637710203,10658,0.7993056858697691
16,minor,8,12180,11680,11454,0.8828356905884407,10659,0.9352659724176752
16,minor,9,11812,11446,11465,0.8824247710423027,10569,0.947393320087047
17,major,0,19739,4271,11447,0.9536123001659823,4357,0.9394078494376865
17,major,1,14890,6796,11488,0.9666608635097493,6792,0.9817432273262662
17,major,2,14814,10417,11451,0.813902715920007,8945,0.8899944102850754
17,major,3,15801,14000,11457,0.7560443397049839,9792,0.8402777777777778
17,major,4,11284,10741,11405,0.7616834721613327,9887,0.8601193486396278
17,major,5,8272,7818,11494,0.5756916652166347,10096,0.6354992076069731
17,major,6,8545,8161,11457,0.6777515929126299,9645,0.7799896319336443
17,major,7,7868,7512,11456,0.6379189944134078,9533,0.7442567921955313
17,major,8,6533,6338,11519,0.5526521399427033,6664,0.9332232893157263
17,major,9,6942,6763,11514,0.5934514504081987,7106,0.9404728398536448
17,minor,0,8456,3306,11447,0.6644535686205992,5897,0.5473969815160251
17,minor,1,10965,5375,11488,0.8869254874651811,6387,0.8351338656646313
17,minor,2,11386,8008,11451,0.7325997729455943,9010,0.7503884572697004
17,minor,3,13399,11538,11457,0.6958191498647115,10215,0.7268722466960352
17,minor,4,12420,11694,11405,0.8133274879438842,10634,0.8550874553319541
17,minor,5,11090,10503,11494,0.6779189142161127,10632,0.7196200150489089
17,minor,6,11819,11331,11457,0.8256960809985162,10655,0.8731112153918348
17,minor,7,10644,10141,11456,0.7613477653631285,10689,0.8019459257180279
17,minor,8,12578,12079,11519,0.8886188037156003,10719,0.9411325683365985
17,minor,9,11931,11580,11514,0.8898731978461004,10717,0.9468134739199403
18,major,0,19971,4278,11457,0.9530418085013529,4401,0.9404680754374006
18,major,1,14488,6799,11424,0.9677871148459384,6810,0.9809104258443465
18,major,2,14648,10353,11508,0.816127911018422,8984,0.8903606411398041
18,major,3,15790,14027,11436,0.7657397691500525,9809,0.8469772657763278
18,major,4,11253,10706,11438,0.7705892638573177,9914,0.8709905184587452
18,major,5,8233,7797,11473,0.5694238647258781,10113,0.630376742806289
18,major,6,8594,8229,11530,0.6832610581092802,9733,0.7870132538785575
18,major,7,8039,7707,11492,0.6509745910198399,9550,0.7621989528795812
18,major,8,6750,6578,11451,0.5764562046982796,6850,0.9445255474452555
18,major,9,6922,6730,11479,0.5941284083979441,7040,0.9448863636363637
18,minor,0,8509,3299,11457,0.6722527712315615,5759,0.5622503906928286
18,minor,1,10742,5363,11424,0.8800770308123249,6464,0.8242574257425742
18,minor,2,11593,8004,11508,0.7430483142161974,8993,0.7545869009229401
18,minor,3,13329,11463,11436,0.6980587618048268,10214,0.7256706481300176
18,minor,4,12199,11559,11438,0.8119426473159643,10706,0.8500840650102746
18,minor,5,10927,10289,11473,0.6685261047677155,10513,0.7121658898506611
18,minor,6,11800,11357,11530,0.8257588898525585,10737,0.8733351960510385
18,minor,7,11003,10475,11492,0.7791507135398538,10722,0.8207423988061929
18,minor,8,12518,12037,11451,0.9003580473321108,10745,0.9488134015821312
18,minor,9,12068,11742,11479,0.8942416586810698,10735,0.9465300419189567
19,major,0,20003,4305,11501,0.9553082340666029,4417,0.9443060901064071
19,major,1,14909,6853,11479,0.9682899207248018,6862,0.9809093558729234
19,major,2,14490,10448,11405,0.8203419552827708,9098,0.8916245328643658
19,major,3,15932,14297,11448,0.7685185185185185,9846,0.8543570993296771
19,major,4,11012,10534,11523,0.7642107090167491,10046,0.8599442564204659
19,major,5,8070,7686,11505,0.5726205997392438,10192,0.6301020408163265
19,major,6,8927,8574,11444,0.70534778049633,9823,0.8010791000712614
19,major,7,8123,7808,11405,0.6633932485751863,9606,0.7648344784509682
19,major,8,6469,6312,11462,0.5527831094049904,6574,0.9432613325220566
19,major,9,6753,6578,11516,0.5772837790899618,6931,0.9375270523733948
19,minor,0,8690,3295,11501,0.67707155899487,5762,0.5609163484901076
19,minor,1,10647,5356,11479,0.8722885268751633,6562,0.810880829015544
19,minor,2,11519,8019,11405,0.7437965804471723,9011,0.7624015092664521
19,minor,3,13426,11517,11448,0.7072851153039832,10127,0.7431618445739113
19,minor,4,12223,11540,11523,0.8196650177905059,10739,0.8617189682465779
19,minor,5,10578,10012,11505,0.6678835289004781,10487,0.7147897396776962
19,minor,6,11768,11288,11444,0.8311779098217407,10684,0.8768251591164358
19,minor,7,10968,10472,11405,0.7839544059622973,10641,0.827741753594587
19,minor,8,12801,12314,11462,0.9008026522421916,10763,0.9507572238223544
19,minor,9,12068,11737,11516,0.8952761375477596,10774,0.9482086504547986
20,major,0,19361,4174,11447,0.953524941032585,4342,0.9391985260248733
20,major,1,14564,6654,11529,0.9699019862954289,6697,0.9829774525907122
20,major,2,14694,10153,11510,0.8337966985230234,8987,0.9008567931456548
20,major,3,15591,13922,11476,0.7664691530149877,9866,0.8491789985809852
20,major,4,10880,10412,11416,0.7704099509460406,9937,0.8674650296870283
20,major,5,8201,7827,11436,0.5811472542847149,10082,0.6441182305098195
20,major,6,8958,8621,11435,0.7146480104940971,9764,0.8154444899631299
