epoch,model,class,pseudo_hist,accepted_hist,true_count,pseudo_acc,accepted_true_count,accepted_pseudo_acc
4,fixmatch,0,30405,6463,11468,0.9019881409138473,4491,0.9948786461812514
4,fixmatch,1,22089,9991,11412,0.9229758149316509,7592,0.9971022128556375
4,fixmatch,2,20547,213,11485,0.6015672616456247,350,0.5371428571428571
4,fixmatch,3,18124,24,11485,0.5084893339138006,76,0.25
4,fixmatch,4,11089,49,11504,0.4055980528511822,132,0.3333333333333333
4,fixmatch,5,4808,2,11471,0.22979687908639176,23,0.08695652173913043
4,fixmatch,6,4789,239,11438,0.3051232732995279,266,0.849624060150376
4,fixmatch,7,2582,11,11435,0.1796239615216441,69,0.15942028985507245
4,fixmatch,8,88,0,11530,0.006418039895923678,1733,0.0
4,fixmatch,9,167,0,11460,0.011431064572425828,2260,0.0
5,fixmatch,0,29167,7260,11441,0.9033301284852723,5158,0.9961225281116712
5,fixmatch,1,20864,10657,11528,0.9342470506592644,8465,0.996574128765505
5,fixmatch,2,19734,711,11421,0.6336572979598984,803,0.7920298879202988
5,fixmatch,3,18549,114,11446,0.550410623798707,168,0.5297619047619048
5,fixmatch,4,11530,126,11470,0.43295553618134264,254,0.43700787401574803
5,fixmatch,5,5034,34,11505,0.26084311169056934,92,0.34782608695652173
5,fixmatch,6,5658,509,11533,0.37015520679788433,555,0.8648648648648649
5,fixmatch,7,3194,73,11487,0.22068425176286235,167,0.4311377245508982
5,fixmatch,8,315,0,11404,0.024377411434584356,1692,0.0
5,fixmatch,9,643,1,11453,0.049855932943333625,2131,0.0004692632566870014
6,fixmatch,0,27722,8290,11495,0.9129186602870814,6055,0.9971924029727498
6,fixmatch,1,20329,10920,11433,0.9418350389224176,8780,0.9965831435079726
6,fixmatch,2,19476,1490,11482,0.6687859257968995,1530,0.8640522875816994
6,fixmatch,3,17772,361,11509,0.5642540620384048,381,0.6981627296587927
6,fixmatch,4,11347,214,11502,0.4618327247435229,346,0.5289017341040463
6,fixmatch,5,6485,219,11428,0.3334791739586979,330,0.6121212121212121
6,fixmatch,6,6014,747,11448,0.4026030747728861,830,0.8650602409638555
6,fixmatch,7,3762,105,11411,0.26781176058189465,220,0.4681818181818182
6,fixmatch,8,970,11,11504,0.07545201668984701,1727,0.005790387955993051
6,fixmatch,9,811,2,11476,0.0647438131753224,2160,0.000925925925925926
7,fixmatch,0,26084,9021,11442,0.9167103653207481,6650,0.9953383458646616
7,fixmatch,1,19879,11452,11533,0.9488424520939912,9312,0.9957044673539519
7,fixmatch,2,18649,2650,11459,0.691945195915874,2522,0.9139571768437748
7,fixmatch,3,18145,783,11439,0.5958562811434566,720,0.7833333333333333
7,fixmatch,4,12082,524,11405,0.5157387110916265,624,0.6810897435897436
7,fixmatch,5,6392,394,11471,0.352977072617906,590,0.6305084745762712
7,fixmatch,6,5945,985,11469,0.41825791263405704,1154,0.8214904679376083
7,fixmatch,7,4146,326,11512,0.29378040305767894,573,0.5584642233856894
7,fixmatch,8,1443,99,11463,0.11515310128238682,1917,0.050078247261345854
7,fixmatch,9,1923,77,11495,0.15128316659417138,2249,0.0329035126722988
8,fixmatch,0,25938,9901,11462,0.9220031408131216,7287,0.9942363112391931
8,fixmatch,1,18899,11421,11471,0.9504838287856333,9462,0.9957725639399704
8,fixmatch,2,17961,3246,11465,0.7030963802878325,3051,0.9118321861684694
8,fixmatch,3,16863,1489,11495,0.5988690735102218,1305,0.8452107279693487
8,fixmatch,4,11878,878,11454,0.5412956172516151,1022,0.7289628180039139
8,fixmatch,5,7746,813,11507,0.41939688885026505,1112,0.6717625899280576
8,fixmatch,6,6577,1622,11440,0.461013986013986,1838,0.8471164309031556
8,fixmatch,7,4747,488,11490,0.3378590078328982,814,0.5872235872235873
8,fixmatch,8,1906,139,11429,0.15521917928077697,1947,0.07139188495120699
8,fixmatch,9,2173,147,11475,0.17603485838779956,2306,0.06287944492627927
9,fixmatch,0,24487,10128,11495,0.9249238799478033,7626,0.993968004196171
9,fixmatch,1,18232,11449,11410,0.9484662576687116,9514,0.9950599117090604
9,fixmatch,2,17538,3879,11448,0.7271139063591894,3641,0.9230980499862675
9,fixmatch,3,17203,2008,11447,0.6305582248624093,1758,0.8623435722411832
9,fixmatch,4,12501,1235,11482,0.5777739069848459,1364,0.7609970674486803
9,fixmatch,5,7677,1123,11539,0.43998613398041425,1440,0.7284722222222222
9,fixmatch,6,6610,1820,11471,0.47903408595588876,2085,0.841726618705036
9,fixmatch,7,4416,663,11438,0.3279419478929883,1059,0.6175637393767706
9,fixmatch,8,2817,434,11501,0.22711068602730197,2224,0.19334532374100719
9,fixmatch,9,3207,489,11457,0.26149951994413895,2517,0.19189511323003575
10,fixmatch,0,24287,10654,11459,0.9329784448904791,7924,0.9955830388692579
10,fixmatch,1,18022,11862,11483,0.9578507358704171,9951,0.9944729172947443
10,fixmatch,2,17168,4523,11509,0.7248240507428969,4224,0.9277935606060606
10,fixmatch,3,16080,2571,11447,0.6231326985236306,2254,0.8686779059449867
10,fixmatch,4,11977,2013,11482,0.5892701619926842,2050,0.8317073170731707
10,fixmatch,5,7855,1369,11359,0.4616603574258297,1805,0.7229916897506925
10,fixmatch,6,7049,2266,11502,0.5042601286732742,2584,0.8409442724458205
10,fixmatch,7,5171,1243,11491,0.38273431381080847,1695,0.7109144542772862
10,fixmatch,8,3191,739,11480,0.2568815331010453,2734,0.2651792245793709
10,fixmatch,9,3888,898,11476,0.31639944231439526,2917,0.3054508056222146
11,fixmatch,0,23446,11275,11450,0.9334497816593886,8316,0.9923039923039924
11,fixmatch,1,18270,12322,11432,0.9587998600419874,10057,0.9939345729342747
11,fixmatch,2,16886,5166,11437,0.7399667745038034,4691,0.9302920486037092
11,fixmatch,3,16195,3429,11487,0.6423783407330025,2871,0.8829676071055381
11,fixmatch,4,12427,2664,11466,0.6173905459619745,2679,0.8361328854050019
11,fixmatch,5,7918,1627,11480,0.47229965156794423,2259,0.6777335104028331
11,fixmatch,6,7020,2391,11530,0.5105810928013876,2884,0.8002773925104022
11,fixmatch,7,5223,1452,11464,0.39244591765526865,2062,0.6871968962172648
11,fixmatch,8,3423,909,11504,0.2803372739916551,3034,0.2956493078444298
11,fixmatch,9,3880,1006,11438,0.3178003147403392,3388,0.2936835891381346
12,fixmatch,0,22803,11262,11521,0.9356826664352053,8501,0.9922362075049994
12,fixmatch,1,18059,12428,11526,0.9605240326218983,10164,0.9944903581267218
12,fixmatch,2,16693,5784,11488,0.7634052924791086,5286,0.9322739311388574
12,fixmatch,3,15762,3924,11485,0.6505006530256857,3288,0.8759124087591241
12,fixmatch,4,12150,3151,11436,0.6458551941238195,3178,0.8524229074889867
12,fixmatch,5,7913,2020,11472,0.47864365411436544,2764,0.6812590448625181
12,fixmatch,6,7351,3031,11367,0.5463182897862233,3458,0.8397917871602082
12,fixmatch,7,5974,2088,11463,0.44822472302189653,2725,0.7398165137614678
12,fixmatch,8,4205,1431,11457,0.35000436414419134,3324,0.42719614921780985
12,fixmatch,9,3778,1076,11473,0.31369301839100494,3507,0.303963501568292
13,fixmatch,0,22136,11693,11421,0.9359075387444181,8642,0.991900023142791
13,fixmatch,1,17169,12311,11457,0.9571441040411975,10188,0.9935217903415783
13,fixmatch,2,16590,6255,11538,0.7587103484139366,5642,0.9310528181495924
13,fixmatch,3,15844,4546,11382,0.6599894570374275,3737,0.879047364195879
13,fixmatch,4,12267,3970,11491,0.6601688277782612,3887,0.8636480576279907
13,fixmatch,5,8138,2382,11489,0.49778048568195665,3219,0.6809568188878534
13,fixmatch,6,7286,3035,11511,0.5397445921292676,3622,0.8050800662617339
13,fixmatch,7,6015,2548,11429,0.45848280689474147,3321,0.7398373983739838
13,fixmatch,8,4233,1584,11497,0.3506132034443768,3783,0.41422151731430085
13,fixmatch,9,5010,1968,11473,0.40730410529068245,4251,0.4565984474241355
14,fixmatch,0,22037,11632,11492,0.936825617821093,8718,0.9912824042211517
14,fixmatch,1,17242,12351,11498,0.9632979648634545,10322,0.99321836853323
14,fixmatch,2,16308,6436,11384,0.7752986647926915,5749,0.9377283005740129
14,fixmatch,3,16225,4974,11556,0.6791277258566978,4032,0.8856646825396826
14,fixmatch,4,11807,4168,11447,0.6645409277539966,4131,0.8675865407891552
14,fixmatch,5,8009,2524,11439,0.4961097998076755,3392,0.691627358490566
14,fixmatch,6,7379,3297,11497,0.5533617465425763,3966,0.8020675743822491
14,fixmatch,7,6653,3145,11511,0.5036052471548953,3880,0.7847938144329897
14,fixmatch,8,4147,1601,11390,0.3482001755926251,3699,0.4276831576101649
14,fixmatch,9,4881,1991,11474,0.40683283946313403,4230,0.466903073286052
15,fixmatch,0,21387,11718,11496,0.9395441892832289,8966,0.9905197412447022
15,fixmatch,1,16995,12490,11453,0.9663843534445123,10394,0.9948046950163556
15,fixmatch,2,15873,6703,11479,0.7726282777245405,6096,0.9319225721784777
15,fixmatch,3,16058,5477,11448,0.6909503843466107,4399,0.8940668333712207
15,fixmatch,4,12086,4764,11537,0.6891739620351911,4724,0.880186282811177
15,fixmatch,5,7826,2745,11458,0.5027055332518764,3751,0.6819514796054386
15,fixmatch,6,7659,3771,11354,0.5807644882860666,4367,0.8344401190748798
15,fixmatch,7,6820,3433,11532,0.5195976413458203,4237,0.787113523719613
15,fixmatch,8,4606,1925,11495,0.38460200086994345,3852,0.4961059190031153
15,fixmatch,9,5378,2335,11436,0.44491080797481636,4575,0.5068852459016393
16,fixmatch,0,21440,12296,11456,0.9471019553072626,9189,0.9925998476439221
16,fixmatch,1,16767,12470,11450,0.965589519650655,10426,0.9942451563399194
16,fixmatch,2,15939,7112,11471,0.7845872199459507,6430,0.932348367029549
16,fixmatch,3,16098,5640,11490,0.6968668407310705,4699,0.8840178761438604
16,fixmatch,4,11652,5099,11449,0.6892305004803913,5104,0.8804858934169278
16,fixmatch,5,8212,3277,11475,0.5172113289760348,4202,0.7191813422179915
16,fixmatch,6,7591,3636,11517,0.5734132152470262,4321,0.8118491090025457
16,fixmatch,7,6858,3711,11367,0.5319785343538312,4545,0.7922992299229923
16,fixmatch,8,4924,2291,11500,0.41182608695652173,4381,0.5188313170509016
16,fixmatch,9,5207,2342,11513,0.43498653695822115,4577,0.5095040419488748
17,fixmatch,0,21223,12246,11463,0.9435575329320423,9219,0.9900206096105868
17,fixmatch,1,16509,12559,11450,0.9667248908296944,10535,0.9933554817275747
17,fixmatch,2,15690,7267,11460,0.7889179755671902,6575,0.9315589353612167
17,fixmatch,3,16005,6095,11434,0.7053524575826482,4961,0.8931667002620439
17,fixmatch,4,11425,5435,11456,0.7022520949720671,5403,0.8904312419026467
17,fixmatch,5,8260,3492,11482,0.5303083086570284,4541,0.7115172869412024
17,fixmatch,6,7890,4176,11482,0.6005051384776171,4836,0.8331265508684863
17,fixmatch,7,7353,4325,11532,0.5665105792577176,5097,0.8242103197959584
17,fixmatch,8,4802,2300,11449,0.404402131190497,4472,0.5107334525939177
17,fixmatch,9,5531,2717,11480,0.4632404181184669,4973,0.5427307460285542
18,fixmatch,0,21082,12716,11468,0.9502964771538194,9466,0.9910204944010141
18,fixmatch,1,16548,12754,11604,0.9644088245432609,10651,0.991456201295653
18,fixmatch,2,15505,7571,11397,0.7881898745283846,6740,0.9301186943620178
18,fixmatch,3,16150,6661,11469,0.7180224954224431,5416,0.880354505169867
18,fixmatch,4,11630,5842,11506,0.7147575178167912,5824,0.8878777472527473
18,fixmatch,5,8113,3802,11394,0.5284360189573459,4944,0.70165857605178
18,fixmatch,6,7797,4312,11437,0.6000699484130454,5042,0.8252677508925029
18,fixmatch,7,7436,4576,11487,0.5791764603464786,5439,0.818348961206104
18,fixmatch,8,4790,2343,11451,0.4069513579600035,4704,0.4951105442176871
18,fixmatch,9,5637,2952,11475,0.47119825708061003,5303,0.5508202904016595
19,fixmatch,0,20461,12451,11461,0.9490445859872612,9526,0.9895024144446777
19,fixmatch,1,15986,12399,11288,0.9691708008504607,10488,0.9928489702517163
19,fixmatch,2,15713,8034,11590,0.8036238136324417,7207,0.9293742195088108
19,fixmatch,3,15839,6656,11481,0.7266788607264175,5520,0.8903985507246377
19,fixmatch,4,11296,5946,11431,0.7191846732569329,5922,0.8980074299223235
19,fixmatch,5,8363,3946,11566,0.549282379387861,5084,0.720102281667978
19,fixmatch,6,8209,4773,11478,0.6326014985189057,5494,0.8418274481252275
19,fixmatch,7,7444,4607,11480,0.5848432055749129,5483,0.8196242932701076
19,fixmatch,8,5454,2873,11492,0.46171249564914724,4794,0.595118898623279
19,fixmatch,9,5923,3212,11421,0.49873040889589354,5379,0.5947202082171408
20,fixmatch,0,20972,12929,11459,0.9521773278645606,9556,0.9907911259941398
20,fixmatch,1,16445,12772,11511,0.9682043262965859,10647,0.9935193012116089
20,fixmatch,2,15360,7836,11397,0.7955602351496007,6973,0.9271475691954683
20,fixmatch,3,15794,6812,11466,0.7140240711669283,5570,0.8906642728904848
20,fixmatch,4,11520,6140,11454,0.7328444211629125,6182,0.8942089938531219
20,fixmatch,5,7787,3688,11489,0.5161458786665506,4956,0.690677966101695
20,fixmatch,6,8120,4697,11501,0.6246413355360404,5427,0.8352681039248203
20,fixmatch,7,7711,4828,11435,0.5987756886751202,5665,0.8280670785525155
20,fixmatch,8,5068,2660,11455,0.42758620689655175,5053,0.5226598060558084
20,fixmatch,9,5911,3224,11521,0.4936203454561236,5557,0.5765700917761382
21,fixmatch,0,20798,13074,11458,0.947198463955315,9604,0.9879216992919617
21,fixmatch,1,16297,12808,11534,0.971909138200104,10703,0.9942072316173035
21,fixmatch,2,15694,8390,11508,0.8073514077163713,7445,0.9329751511081262
21,fixmatch,3,15989,7122,11454,0.7302252488213724,5784,0.8952282157676349
21,fixmatch,4,10982,5998,11453,0.7109054396228063,6137,0.8865895388626365
21,fixmatch,5,8206,4039,11448,0.5440251572327044,5227,0.713028505835087
21,fixmatch,6,8195,4891,11418,0.6320721667542477,5697,0.8299104791995787
21,fixmatch,7,7743,5004,11487,0.6078175328632367,5843,0.8367277083689886
21,fixmatch,8,5116,2770,11485,0.43143230300391816,5271,0.5200151773856954
21,fixmatch,9,5668,3119,11443,0.48169186402167263,5504,0.5646802325581395
22,fixmatch,0,20593,13061,11429,0.9531892554029224,9746,0.9909706546275395
22,fixmatch,1,15889,12601,11417,0.9733730402032057,10622,0.9939747693466391
22,fixmatch,2,15455,8439,11501,0.810451265107382,7582,0.9270640991822738
22,fixmatch,3,15747,7305,11515,0.7284411636995224,6003,0.8895552223888056
22,fixmatch,4,11244,6491,11434,0.7338639146405458,6560,0.8926829268292683
22,fixmatch,5,8296,4266,11418,0.5498335960763706,5490,0.7171220400728597
22,fixmatch,6,8232,4945,11529,0.6363084395871281,5724,0.83298392732355
22,fixmatch,7,7681,5173,11439,0.6091441559576886,6075,0.8296296296296296
22,fixmatch,8,5585,3106,11497,0.47299295468383057,5262,0.5870391486126948
22,fixmatch,9,5966,3395,11509,0.5046485359284039,5718,0.5905911157747464
23,fixmatch,0,20365,13181,11500,0.9559130434782609,9825,0.9900254452926208
23,fixmatch,1,16044,12815,11498,0.9721690728822404,10758,0.9923777653839003
23,fixmatch,2,15435,8553,11458,0.8118345260953046,7588,0.9277807063784923
23,fixmatch,3,15639,7441,11427,0.7344884921676731,6065,0.8990931574608408
23,fixmatch,4,11336,6704,11521,0.7437722419928826,6816,0.8965669014084507
23,fixmatch,5,8463,4453,11489,0.563843676560188,5702,0.7246580147316731
23,fixmatch,6,8064,4926,11482,0.6345584392962899,5797,0.8255994479903398
23,fixmatch,7,7847,5211,11435,0.6282466112811543,6055,0.8426094137076796
23,fixmatch,8,5553,3169,11441,0.4742592430731579,5461,0.5775498992858451
23,fixmatch,9,5942,3363,11437,0.5060767683833173,5749,0.5825360932336059
24,fixmatch,0,20273,13234,11457,0.9563585580867592,9937,0.989433430612861
24,fixmatch,1,15586,12578,11469,0.9731449995640422,10737,0.9944118468846046
24,fixmatch,2,15074,8660,11457,0.8177533385703064,7779,0.9310965419719758
24,fixmatch,3,15478,7711,11512,0.739141765114663,6383,0.8928403571988094
24,fixmatch,4,11492,7087,11489,0.7608146923143877,7135,0.9045550105115627
24,fixmatch,5,8274,4499,11482,0.561748824246647,5714,0.723661183059153
24,fixmatch,6,8391,5361,11431,0.6585600559881025,6157,0.8440799090466136
24,fixmatch,7,7766,5376,11516,0.6211358110455019,6342,0.8281299274676758
24,fixmatch,8,6212,3791,11466,0.5252049537763823,5871,0.6426503151081587
24,fixmatch,9,6142,3713,11409,0.5260759049872907,5955,0.6211586901763224
25,fixmatch,0,20261,13503,11581,0.9569121837492445,10089,0.9901873327386262
25,fixmatch,1,15850,12868,11438,0.9729847875502711,10789,0.9935119102789879
25,fixmatch,2,15444,8878,11478,0.8276703258407389,7963,0.9325631043576541
25,fixmatch,3,15243,7778,11429,0.7405722285414297,6442,0.891338093759702
25,fixmatch,4,11574,7053,11416,0.7655045550105115,7012,0.904592127780947
25,fixmatch,5,8261,4727,11405,0.5681718544498027,6015,0.7265170407315046
25,fixmatch,6,8253,5347,11541,0.647950784160818,6216,0.8362290862290862
25,fixmatch,7,7957,5545,11422,0.637016284363509,6417,0.8424497428705002
25,fixmatch,8,5682,3327,11470,0.4803836094158675,5658,0.5827147401908802
25,fixmatch,9,6163,3796,11508,0.5209419534237052,6221,0.6072978620800514
26,fixmatch,0,19730,13005,11387,0.9524018617721963,9805,0.9887812340642529
26,fixmatch,1,15690,12592,11461,0.9739987784661024,10742,0.9929249674176132
26,fixmatch,2,15157,8799,11426,0.827236128128829,7906,0.9346066278775613
26,fixmatch,3,15510,7995,11439,0.7475303785295917,6510,0.8964669738863287
26,fixmatch,4,10956,6786,11477,0.7561209375272284,6972,0.8993115318416524
26,fixmatch,5,8191,4617,11543,0.5580005197955471,6010,0.7096505823627288
26,fixmatch,6,8814,5860,11409,0.6910333946884039,6513,0.8697988638108398
26,fixmatch,7,8290,5891,11581,0.6521889301442018,6737,0.8551283954282322
26,fixmatch,8,5946,3477,11506,0.5006083782374413,5685,0.6089709762532981
26,fixmatch,9,6404,3940,11459,0.5414957675189808,6082,0.6423873725748109
27,fixmatch,0,19964,13520,11484,0.9592476489028213,10104,0.9907957244655582
27,fixmatch,1,15567,12746,11512,0.9726372480889507,10804,0.9930581266197704
27,fixmatch,2,15315,9243,11490,0.8310704960835509,8170,0.9342717258261934
27,fixmatch,3,15357,8175,11497,0.7518483082543272,6735,0.8953229398663697
27,fixmatch,4,11403,7185,11487,0.7720031339775398,7276,0.9051676745464541
27,fixmatch,5,8027,4620,11454,0.5597171293871137,6071,0.7091088782737605
27,fixmatch,6,8622,5702,11465,0.6779764500654165,6542,0.8476001222867624
27,fixmatch,7,8145,5953,11385,0.6586736934563021,6805,0.854224834680382
27,fixmatch,8,6037,3631,11429,0.5129932627526468,5932,0.6085637221847606
27,fixmatch,9,6251,3920,11485,0.5319982585981715,6256,0.6245204603580563
28,fixmatch,0,19928,13541,11462,0.9623974873495027,10151,0.9905428036646636
28,fixmatch,1,15434,12638,11450,0.9760698689956332,10860,0.9933701657458563
28,fixmatch,2,15046,9139,11450,0.8363318777292577,8228,0.9348565872630044
28,fixmatch,3,15396,8214,11471,0.7578240781100166,6800,0.8920588235294118
28,fixmatch,4,11175,7323,11451,0.7749541524757663,7418,0.9096791588029118
28,fixmatch,5,8224,4854,11471,0.5733589050649464,6225,0.7204819277108434
28,fixmatch,6,8633,5787,11525,0.6823427331887202,6579,0.8551451588387293
28,fixmatch,7,8226,6067,11418,0.6605359957961114,6956,0.8523576768257619
28,fixmatch,8,6263,3840,11495,0.5324053936494128,5964,0.641683433936955
28,fixmatch,9,6363,4126,11495,0.5415397999130056,6348,0.6479206049149339
29,fixmatch,0,19699,13361,11410,0.9567046450482033,10146,0.9885669229252908
29,fixmatch,1,15876,12991,11525,0.9760520607375271,10933,0.9942376291960121
29,fixmatch,2,14788,9036,11503,0.8301312701034512,8233,0.9322239766792177
29,fixmatch,3,15570,8543,11512,0.7607713690062543,6929,0.9014287776013855
29,fixmatch,4,10994,7287,11467,0.7702973750763059,7394,0.9093859886394374
29,fixmatch,5,8353,4991,11455,0.5814927979048451,6393,0.7228218363835445
29,fixmatch,6,8847,6035,11424,0.697391456582633,6793,0.8626527307522449
29,fixmatch,7,8317,6168,11475,0.6673638344226579,7041,0.8558443402925721
29,fixmatch,8,6207,3882,11434,0.5292985831729928,6008,0.6426431424766977
29,fixmatch,9,6037,3694,11483,0.5155447182791953,6118,0.6028113762667539
30,fixmatch,0,19825,13431,11503,0.9603581674345822,10206,0.9889280815206741
30,fixmatch,1,15588,12822,11401,0.97456363476888,10791,0.9932351033268464
30,fixmatch,2,14664,9039,11459,0.8337551269744305,8203,0.933317079117396
30,fixmatch,3,15479,8462,11395,0.7571741992101799,6887,0.8942935966313345
30,fixmatch,4,11329,7476,11478,0.7815821571702387,7573,0.9140367093622078
30,fixmatch,5,8590,5141,11511,0.5877855963860655,6465,0.7320959010054138
30,fixmatch,6,8604,5841,11468,0.6782350889431461,6596,0.8571861734384475
30,fixmatch,7,8296,6019,11531,0.6633422946838956,6940,0.8517291066282421
30,fixmatch,8,6281,3948,11512,0.5337908269631688,6106,0.6436292171634458
30,fixmatch,9,6032,3736,11430,0.5171478565179353,6148,0.6062134027325959
31,fixmatch,0,19585,13504,11471,0.9595501699938976,10235,0.9896433805569126
31,fixmatch,1,15276,12651,11523,0.9759611212357893,10906,0.9948652118100129
31,fixmatch,2,14640,9015,11406,0.8363142205856566,8196,0.9371644704734017
31,fixmatch,3,15560,8431,11523,0.7626486158118545,6944,0.9017857142857143
31,fixmatch,4,11367,7276,11477,0.776509540820772,7381,0.9086844601002574
31,fixmatch,5,8510,5040,11448,0.5852550663871419,6319,0.7352429181832568
31,fixmatch,6,8818,6026,11491,0.6958489252458446,6748,0.8698873740367516
31,fixmatch,7,8200,5984,11502,0.6596244131455399,6868,0.8564356435643564
31,fixmatch,8,6188,3854,11419,0.5311323233207812,6060,0.6334983498349835
31,fixmatch,9,6544,4217,11428,0.5606405320266014,6341,0.662829206749724
32,fixmatch,0,19465,13385,11527,0.9639108180792921,10220,0.9920743639921722
32,fixmatch,1,15345,12720,11435,0.9772627896808046,10860,0.994475138121547
32,fixmatch,2,15104,9509,11499,0.8540742673275937,8598,0.9397534310304722
32,fixmatch,3,15341,8405,11396,0.76009126009126,6901,0.9016084625416606
32,fixmatch,4,11089,7333,11472,0.7854776847977685,7516,0.9159127195316658
32,fixmatch,5,8043,4873,11430,0.5686789151356081,6318,0.7193732193732194
32,fixmatch,6,8718,6038,11479,0.6921334611028835,6816,0.860768779342723
32,fixmatch,7,8495,6437,11437,0.6867185450730087,7213,0.8745320948287814
32,fixmatch,8,6488,4149,11491,0.5519972152119049,6170,0.6688816855753646
32,fixmatch,9,6600,4317,11522,0.5617948272869293,6554,0.6565456209948123
33,fixmatch,0,18603,13291,11464,0.9647592463363573,10336,0.9916795665634675
33,fixmatch,1,14906,12531,11478,0.9764767381076843,10904,0.9942223037417461
33,fixmatch,2,14853,9483,11462,0.854824637934043,8586,0.9418821337060331
33,fixmatch,3,15104,8538,11533,0.7701378652562213,7139,0.9030676565345287
33,fixmatch,4,11199,7860,11509,0.7966808584585976,7932,0.9214573877962683
33,fixmatch,5,8577,5401,11520,0.5990451388888889,6730,0.7433878157503715
33,fixmatch,6,8829,6334,11493,0.7068650482902636,7101,0.8710040839318406
33,fixmatch,7,8634,6591,11409,0.696467700937856,7396,0.8699296917252569
33,fixmatch,8,7038,4744,11413,0.6019451502672392,6609,0.7141776365562112
33,fixmatch,9,6945,4802,11407,0.5959498553519769,6842,0.6992107570885706
34,fixmatch,0,18916,13367,11435,0.965019676432007,10328,0.9909953524399691
34,fixmatch,1,15381,12909,11464,0.9772330774598744,10968,0.9941648431801605
34,fixmatch,2,14619,9592,11504,0.8510083449235049,8708,0.9384474046853468
34,fixmatch,3,15112,8780,11478,0.7755706569088692,7366,0.9027966331794732
34,fixmatch,4,11032,7905,11390,0.7986830553116769,8027,0.9203936713591628
34,fixmatch,5,8823,5655,11476,0.6183339142558383,6954,0.7515099223468508
34,fixmatch,6,8811,6273,11397,0.7115907695007458,7034,0.871907876030708
34,fixmatch,7,8659,6729,11525,0.6963991323210412,7568,0.8687896405919662
34,fixmatch,8,6996,4744,11512,0.593554551772064,6658,0.7087714028236708
34,fixmatch,9,6339,4118,11507,0.5434083601286174,6461,0.6362792137440024
35,fixmatch,0,19210,13543,11499,0.9650404382989826,10376,0.9908442559753277
35,fixmatch,1,15172,12695,11458,0.9788793855821261,10926,0.9940508877905913
35,fixmatch,2,14502,9441,11433,0.8513950844047932,8579,0.9420678400746008
35,fixmatch,3,15833,8958,11497,0.7885535357049666,7304,0.9136089813800657
35,fixmatch,4,11068,7765,11527,0.7932679795263294,7888,0.9205121703853956
35,fixmatch,5,8297,5093,11408,0.58476507713885,6557,0.7228915662650602
35,fixmatch,6,8796,6303,11505,0.7078661451542807,7095,0.8690627202255109
35,fixmatch,7,8444,6541,11457,0.6842978091996159,7434,0.8614474038202852
35,fixmatch,8,6703,4425,11444,0.5740125830129326,6423,0.6856609061186362
35,fixmatch,9,6663,4475,11460,0.5716404886561954,6657,0.6695208051674929
36,fixmatch,0,18713,13393,11489,0.96527112890591,10456,0.9914881407804131
36,fixmatch,1,15161,12805,11455,0.9804452204277608,10964,0.994436337103247
36,fixmatch,2,14558,9779,11476,0.8583130010456606,8917,0.9410115509700572
36,fixmatch,3,15683,9394,11398,0.7958413756799438,7610,0.9140604467805519
